공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
[프리랜서] AWS SA 클라우드 서버 운영,(주)보다랩,등록일 23/10/06,~ 11/05(일),서울 송파구,경력5년↑,초대졸↑,프리랜서,,"GCP, AWS, 클라우드, Azure, 인프라 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712455&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
Senior Quality Assurance Auditor (GCP)모집,국제백신연구소,등록일 23/09/11,채용시,서울 관악구,경력5년↑,대졸↑,정규직,,"QC, QA, 품질관리, CRA(임상연구원), 국제기구 등록일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46551988&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
Desktop 선행연구 담당자,(주)이우소프트,수정일 23/06/19,상시채용,경기전체,경력 5~10년,학력무관,정규직,,"GCP, 헬스케어, PostgreSQL, Qt, SVN 외 수정일 23/06/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45909950&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
"MLB/디스커버리 의류 브랜드 본사 IT 백엔드 개발자(ERP, SCM 시스템 Back-end 개발 및 운영)",(주)에프앤에프,수정일 22/11/18,상시채용,서울전체,경력 1~8년,대졸↑,정규직,,"GCP, Redis, Spring, SpringBoot, SQL 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44465418&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
지능형 클라우드 R&D 연구원(전문연구요원),오케스트로(주),수정일 23/08/22,상시채용,서울전체,경력 1~5년,학력무관,정규직,,"GCP, Python, SE(시스템엔지니어), 알고리즘, R 외 수정일 23/08/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46126550&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
시스템 보안 엔지니어 신입 및 경력 모집 / Cloud 사업부,(주)동훈아이텍,수정일 23/10/10,~ 11/06(월),서울 강남구,경력무관,대졸↑,정규직,,"GCP, 유지보수, AWS, Azure, Linux 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46533769&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
Data Engineer 경력 채용,오비맥주(주),수정일 23/10/05,~ 11/03(금),서울 강남구,경력,대졸↑,정규직,,"PostgreSQL, SQL, ETL, Python, SQLite 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698296&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
(주) 알엠소프트 클라우드 개발 채용,(주)알엠소프트,등록일 23/10/04,~ 10/15(일),서울 서초구,경력무관,학력무관,정규직,,"GCP, 유지보수, 풀스택, 아키텍쳐, Ajax 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46684283&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
개발팀 리드,오엔제이,등록일 23/03/28,상시채용,서울 강남구,경력 10~20년,대졸↑,정규직,,"GCP, 유지보수, 풀스택, Spring, SpringBoot 외 등록일 23/03/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45364749&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
능력있는 백엔드(Back-End) 개발자를 모십니다(경력),(주)에이앤티랩스,등록일 23/09/05,~ 11/04(토),서울 성북구,경력3년↑,초대졸↑,정규직,,"Spring, PostgreSQL, SpringBoot, MariaDB, VMware 외 등록일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46510418&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
클라우드 매니지드 서비스 엔지니어 & 아키텍트 채용,데이터플로,수정일 23/10/10,~ 11/09(목),서울 강남구,경력무관,학력무관,정규직·계약직,"10,000 만원","GCP, PaaS, Kubernetes, AWS, 클라우드 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46731597&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
클라우드 서비스 보안 채용,디딤365(주),수정일 23/09/25,~ 10/24(화),서울 금천구,신입·경력,초대졸↑,정규직,,"GCP, 유지보수, 취약점진단, 보안관제, VPN 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648513&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
보안컨설팅 채용,디딤365(주),수정일 23/09/25,~ 10/24(화),서울 금천구,신입·경력,초대졸↑,정규직,,"GCP, 취약점진단, ISMS, AWS, 클라우드 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648041&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
백엔드 시니어 개발자,(주)오아시스비즈니스,등록일 23/10/10,상시채용,서울 강남구,경력 5~10년,대졸↑,정규직,,"GCP, Spring, SpringBoot, API, RDBMS 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46722811&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
솔루션 및 프로젝트 개발자(팀원) 채용,(주)에스엘솔루션,수정일 23/10/11,채용시,서울 마포구,경력4년↑,학력무관,정규직,,"GCP, 웹마스터, Spring, SpringBoot, PostgreSQL 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46580476&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
코스닥 상장 ㈜플래티어 그루비사업부 데이터사이언티스트 채용,(주)플래티어,등록일 23/08/23,상시채용,서울 송파구,경력 3~6년,초대졸↑,정규직,,"GCP, SpringBoot, Pytorch, 서비스기획, 모델링 외 등록일 23/08/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46423829&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
AI Back-End / Bigdata 엔지니어,(주)제로원에이아이,수정일 23/06/22,상시채용,경기전체,경력 3~10년,학력무관,정규직,,"GCP, 클라우드, 블록체인, 빅데이터, AI(인공지능) 외 수정일 23/06/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45980257&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
Front-end Engineer 채용(2년 이상),(주)비에이치에스엔,수정일 23/09/26,~ 11/20(월),서울 강남구,경력2년↑,학력무관,정규직,,"GCP, Git, React, AWS, Docker 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46628086&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
"[버즈앤비] React 개발자(프론트엔드, 3년 이상)",버즈앤비(주),수정일 23/08/18,상시채용,서울 강남구,경력 3~5년,초대졸↑,정규직,,"MongoDB, React, AWS, GraphQL, ReactJS 외 수정일 23/08/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=41305016&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
(주)콘돌 하반기 경력직 공개 채용(개발/디자인/마케팅/기획전략,(주)콘돌,등록일 23/09/15,~ 11/14(화),서울 강동구,경력 1~10년,학력무관,정규직,,"GCP, 유지보수, Android, HTML5, React 외 등록일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46593974&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
DevOps/노드밸리데이터 구축지원부문 [ES(Eco Strategy)팀],(주)씨피랩스,수정일 23/10/11,~ 11/09(목),경기 성남시 분당구,경력 2~5년,대졸↑,정규직,,"GCP, Python, Kotlin, Git, Kubernetes 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732912&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
NewRelic 사업 부문(Tech/Sales등) 채용,메가존클라우드(주),등록일 23/09/12,~ 11/11(토),서울 강남구,경력무관,학력무관,정규직,,"GCP, SQL, 기술영업, APM, SE(시스템엔지니어) 외 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46560703&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
[이디야] 멤버십 서비스 서버 개발자,(주)이디야,등록일 23/02/09,상시채용,서울전체,경력 3~10년,초대졸↑,정규직,,"GCP, 유지보수, MyBatis, AWS, Java 외 등록일 23/02/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45023897&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
백엔드 개발자 ( MLOps 경력 ),(주)리빌더에이아이,수정일 23/09/22,~ 10/22(일),서울 서초구,경력 1~7년,대졸↑,정규직·계약직,,"GCP, Spring, API, IaaS, SI개발 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46637120&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
차세대 방화벽 솔루션 엔지니어,(주)유인프라,등록일 23/09/18,~ 10/18(수),서울 강남구,경력5년↑,초대졸↑,정규직,,"GCP, VPN, AWS, 방화벽, 클라우드 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46599929&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
[리치에일리언] 게임 백엔드 개발자 모집,리치에일리언 주식회사,수정일 23/10/10,~ 11/05(일),서울 강남구,경력 3~15년,학력무관,정규직,,"GCP, Redis, .NET, API, RDBMS 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46520320&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
클라우드 / 시스템 엔지니어,(주)웨이커,수정일 23/10/08,~ 11/05(일),서울 강남구,경력4년↑,학력무관,정규직,,"GCP, SQL, Python, API, 쉘스크립트 외 수정일 23/10/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46711903&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
머신러닝 개발자,(주)휴레이포지티브,수정일 23/08/22,상시채용,서울 강남구,경력 2~9년,학력무관,정규직,,"GCP, AI(인공지능), 헬스케어, NLP(자연어처리), Python 외 수정일 23/08/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46293040&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
클라우드 인프라 엔지니어,이마고웍스(주),수정일 23/08/28,상시채용,서울 강남구,경력 3~10년,대졸↑,정규직,,"GCP, 유지보수, SQL, Python, VPN 외 수정일 23/08/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46450109&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
"AWS 기술 전문가(AWS SA,PreSales,Data,Game,Security 등) 채용",메가존클라우드(주),등록일 23/09/22,~ 11/21(화),서울 강남구,경력,학력무관,정규직,,"GCP, PostgreSQL, Python, Pytorch, IaaS 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46633498&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
보안 컨설팅 채용,디딤365(주),수정일 23/10/05,채용시,서울 금천구,신입·경력,초대졸↑,정규직,,"GCP, 유지보수, ICT컨설팅, AWS, 클라우드 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46491082&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
백엔드 개발자 (Node.js),(주)큐피스트,수정일 23/10/10,상시채용,서울 강남구,경력 5~9년,대졸↑,정규직,,"GCP, Spring, Python, SE(시스템엔지니어), Kotlin 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46708241&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
백엔드 개발자 (8년 이상),(주)알스퀘어,수정일 23/10/11,상시채용,서울 강남구,경력 8~15년,학력무관,정규직,,"GCP, Python, API, RDBMS, SE(시스템엔지니어) 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46490056&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
데이터 엔지니어(중급),(주)밀버스,등록일 23/10/10,~ 11/09(목),서울 강남구,경력2년↑,초대졸↑,정규직,,"GCP, 모델링, AWS, Azure, 클라우드 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46720066&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
백엔드 개발자 경력 채용,(주)모아이스,수정일 23/09/25,~ 10/24(화),서울 동작구,경력3년↑,고졸↑,정규직,,"GCP, Spring, SpringBoot, PostgreSQL, Kotlin 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46645095&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
"클라우드 영업 인재영입 주4.5일 근무, 구로디지털지",(주)유니와이드,등록일 23/09/04,~ 10/31(화),서울 구로구,신입·경력,초대졸↑,정규직,,"GCP, 유지보수, AWS, 클라우드, Azure 외 등록일 23/09/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46503170&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
백엔드 엔지니어,(주)로민,수정일 23/08/24,~ 10/31(화),서울 서초구,경력 3~10년,대졸↑,정규직,,"GCP, PostgreSQL, Python, RDBMS, API 외 수정일 23/08/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46370753&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
지능형 클라우드 R&D 연구원,오케스트로(주),수정일 23/08/22,상시채용,서울전체,신입·경력,석사↑,정규직,,"GCP, AI(인공지능), SQL, Python, 알고리즘 외 수정일 23/08/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44349035&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
능력있는 프론트엔드(Front-End) 개발자를 모십니다(경력),(주)에이앤티랩스,수정일 23/09/05,~ 10/31(화),서울 성북구,경력5년↑,초대졸↑,정규직,,"Spring, Ajax, VMware, Kotlin, 크로스브라우징 외 수정일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46492622&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
클라우드 기술지원 엔지니어 모집합니다.,(주)이원정보기술,등록일 23/10/10,~ 10/31(화),경기 성남시 분당구,신입·경력,대졸↑,정규직,,"GCP, 미들웨어, S/W, Kubernetes, AWS 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46729827&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
(주)셈틀컴퍼니 PHP 웹개발자 경력 모집,(주)셈틀컴퍼니,등록일 23/09/27,~ 10/27(금),경기 의정부시,경력5년↑,초대졸↑,정규직,"4,000 만원","GCP, Spring, SpringBoot, RestAPI, MariaDB 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46661509&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
Data Analytics Engineer (DW/BI),하이퍼커넥트유한책임회사,수정일 23/10/05,~ 10/31(화),서울 강남구,경력무관,학력무관,정규직,,"GCP, AWS, 클라우드, DW, SQL 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46699557&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
풀스택 개발자 모집,브랜드인게이지먼트네트워크인크(영업소),수정일 23/09/14,채용시,서울 중구,경력무관,대졸↑,정규직,,"GCP, 풀스택, Redis, Objective-C, Python 외 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46577345&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
[부산] 가상화 / 클라우드 엔지니어 모집 (신입/경력),(주)온웨어,수정일 23/10/10,~ 11/10(금),부산 해운대구,신입·경력,학력무관,정규직,,"GCP, SE(시스템엔지니어), 유지보수, 클라우드, Azure 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46572047&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
Web/Cloud Front-End 개발자,(주)이우소프트,수정일 23/06/19,상시채용,경기전체,경력 5~10년,학력무관,정규직,,"GCP, 헬스케어, API, HTML5, SVN 외 수정일 23/06/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45921817&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=338b70fc-5cbc-4433-bd91-a76423a6d83b
